Date,Time,Precip,Air max,min,Soil max,min,Solar,ETo,RH max,min
20171028,23:59,0.01,86,45,66,62,358,0.12,96,32
20171029,23:59,0,63,46,64,62,175,0.04,98,73
20171030,23:59,0,62,52,63,61,243,0.07,96,67
20171031,23:59,0,70,46,64,61,246,0.07,86,44
20171101,23:59,0,74,41,63,59,329,0.1,94,44
20171102,23:59,0,67,41,62,58,137,0.04,96,52
20171103,23:59,0.08,66,52,61,59,119,0.03,95,61
20171104,23:59,0,68,44,62,59,185,0.05,97,64
20171105,23:59,0,65,41,61,57,338,0.09,88,34
20171106,23:59,0,70,35,60,55,323,0.09,96,37
20171107,23:59,0.02,72,37,59,55,324,0.1,96,36
20171108,23:59,0,70,40,59,55,174,0.05,88,45
20171109,23:59,0.12,68,54,61,58,149,0.04,97,75
20171110,23:59,0,70,47,61,58,244,0.07,97,64
20171111,23:59,0,72,47,62,58,303,0.08,97,44
20171112,23:59,0,70,43,60,57,273,0.07,97,47
20171113,23:59,0,73,40,60,56,291,0.08,97,53
20171114,23:59,0.03,72,50,62,59,214,0.06,96,53
20171115,23:59,0,78,48,62,58,243,0.07,86,46
20171116,23:59,0.31,71,48,61,58,112,0.03,96,61
20171117,23:59,0.06,66,43,61,59,268,0.07,97,44
20171118,23:59,0,68,36,59,55,291,0.07,96,47
20171119,23:59,0,69,36,57,54,275,0.07,97,42
20171120,23:59,0,75,49,60,56,228,0.07,90,45
20171121,23:59,0,82,51,61,57,221,0.06,92,41
20171122,23:59,0,86,48,62,57,254,0.07,96,33
20171123,23:59,0,80,50,63,59,244,0.07,94,43
20171124,23:59,0,78,54,63,60,200,0.05,93,51
20171125,23:59,0,81,49,63,59,229,0.07,94,41
20171126,23:59,0.17,66,52,62,59,80,0.02,96,73
20171127,23:59,0.28,63,41,61,58,249,0.06,94,58
20171128,23:59,0,65,36,58,54,252,0.06,97,55
20171129,23:59,0,69,38,57,54,260,0.06,97,46
20171130,23:59,0,72,35,56,53,254,0.06,94,41
20171201,23:59,0,69,35,55,52,243,0.06,96,37
20171202,23:59,0,67,38,55,52,201,0.05,96,45
20171203,23:59,0.04,62,38,56,53,252,0.06,96,44
20171204,23:59,0,64,30,54,50,262,0.06,92,25
20171205,23:59,0,70,28,52,49,262,0.06,87,20
20171206,23:59,0,68,31,51,48,255,0.06,90,29
20171207,23:59,0,75,32,51,47,229,0.06,83,21
20171208,23:59,0,72,31,51,47,234,0.06,86,25
20171209,23:59,0,74,33,51,47,231,0.06,84,22
20171210,23:59,0,76,30,51,47,241,0.06,85,23
20171211,23:59,0,77,32,51,47,244,0.06,82,23
20171212,23:59,0,73,31,51,47,256,0.07,85,24
20171213,23:59,0,71,29,50,46,256,0.06,87,25
20171214,23:59,0,77,30,51,47,249,0.06,89,24
20171215,23:59,0,68,32,51,47,198,0.05,88,31
20171216,23:59,0,67,39,52,49,247,0.09,94,19
20171217,23:59,0,67,35,51,48,249,0.07,77,20
20171218,23:59,0,71,31,51,47,242,0.06,83,21
20171219,23:59,0,67,31,51,47,236,0.06,88,29
20171220,23:59,0.27,57,38,52,50,257,0.06,94,43
20171221,23:59,0,63,30,49,47,278,0.06,92,34
20171222,23:59,0,62,26,48,44,249,0.06,88,28
20171223,23:59,0,65,36,49,45,239,0.06,84,31
20171224,23:59,0,55,41,49,48,80,0.02,83,56
20171225,23:59,0,67,39,50,47,170,0.05,84,31
20171226,23:59,0,71,39,52,49,256,0.07,86,29
20171227,23:59,0,68,33,51,48,242,0.06,95,43
20171228,23:59,0,74,35,51,47,254,0.06,96,33
20171229,23:59,0,76,35,51,48,251,0.07,89,34
20171230,23:59,0,69,35,51,48,203,0.05,92,39
20171231,23:59,0,63,40,51,48,213,0.06,93,65
20180101,23:59,0,71,38,53,50,229,0.06,97,45
20180102,23:59,0,69,45,53,51,138,0.04,87,40
20180103,23:59,0.2,59,45,53,51,48,0.01,94,63
20180104,23:59,0,69,51,54,51,250,0.04,,
20180105,23:59,0,69,57,56,53,228,0.04,,
20180106,23:59,0.05,62,46,56,55,102,0.02,97,75
20180107,23:59,0,69,48,,,240,,,
20180108,23:59,0.74,62,52,,,40,,,
20180109,23:59,0.94,62,51,,,40,,,
20180110,23:59,0,61,47,,,154,,,
20180111,23:59,0,68,47,,,223,,,
20180112,23:59,0,66,43,,,265,,,
20180113,23:59,0,68,40,,,264,,,
20180114,23:59,0,68,41,,,202,,,
20180115,23:59,0,68,45,,,175,,,
20180116,23:59,0,68,47,,,176,,,
20180117,23:59,0,69,46,,,233,,,
20180118,23:59,0.09,66,47,,,187,,,
20180119,23:59,0.02,59,42,,,208,,,
20180120,23:59,0,59,38,,,280,,,
20180121,23:59,0,61,32,,,268,,,
20180122,23:59,0.04,61,45,,,136,,,
20180123,23:59,0,65,37,,,279,,,
20180124,23:59,0.17,59,36,,,178,,,
20180125,23:59,0.12,59,39,,,235,,,
20180126,23:59,0,60,34,,,287,,,
20180127,23:59,0,64,35,,,286,,,
20180128,23:59,0,75,38,,,304,,,
20180129,23:59,0,69,40,,,186,,,
20180130,23:59,0,75,41,,,306,,,
20180131,23:59,0,76,39,,,313,,,
20180201,23:59,0,76,42,,,302,,,
20180202,23:59,0,77,42,,,268,,,
20180203,23:59,0,80,43,,,325,,,
20180204,23:59,0,78,44,,,286,,,
20180205,23:59,0,81,49,,,103,,,
20180206,23:59,0,78,42,,,344,,,
20180207,23:59,0,81,39,,,339,,,
20180208,23:59,0,82,41,,,343,,,
20180209,23:59,0,82,42,,,345,,,
20180210,23:59,0,73,42,,,338,,,
20180211,23:59,0,68,37,,,292,,,
20180212,23:59,0,61,40,,,297,,,
20180213,23:59,0,67,33,,,363,,,
20180214,23:59,0.15,67,36,,,331,,,
20180215,23:59,0,68,34,,,387,,,
20180216,23:59,0,71,30,,,392,,,
20180217,23:59,0,74,34,,,391,,,
20180218,23:59,0,60,38,,,204,,,
20180219,23:59,0,63,43,,,370,,,
20180220,23:59,0,56,28,,,411,,,
20180221,23:59,0.09,60,29,,,417,,,
20180222,23:59,0,56,34,,,283,,,
20180223,23:59,0,56,31,,,437,,,
20180224,23:59,0,59,25,,,408,,,
20180225,23:59,0,65,35,,,425,,,
20180226,23:59,0.26,53,37,,,143,,,
20180227,23:59,0.03,58,33,,,442,,,
20180228,23:59,0,59,28,,,382,,,
20180301,23:59,0.62,60,49,,,132,,,
20180302,23:59,0.36,60,45,,,239,,,
20180303,23:59,0.12,55,37,,,350,,,
20180304,23:59,0,60,32,,,466,,,
20180305,23:59,0,66,31,,,461,,,
20180306,23:59,0,73,36,,,451,,,
20180307,23:59,0,72,44,,,383,,,
20180308,23:59,0,75,46,,,459,,,
20180309,23:59,0,70,48,,,316,,,
20180310,23:59,0.05,60,46,,,116,,,
20180311,23:59,0.01,75,41,,,449,,,
20180312,23:59,0.03,79,44,,,293,,,
20180313,23:59,0.18,63,49,,,140,,,
20180314,23:59,0.02,57,45,,,201,,,
20180315,23:59,0.02,58,38,,,283,,,
20180316,23:59,0.28,57,45,,,266,,,
20180317,23:59,0.11,59,37,,,353,,,
20180318,23:59,0,59,33,,,341,,,
20180319,23:59,0,71,33,,,467,,,
20180320,23:59,0.42,58,50,,,63,,,
20180321,23:59,0.19,72,57,,,297,,,
20180322,23:59,0.33,63,40,,,268,,,
20180323,23:59,0,61,41,59,54,532,0.15,94,46
20180324,23:59,0.02,60,37,58,54,398,0.11,95,61
20180325,23:59,0,58,36,58,53,498,0.13,94,56
20180326,23:59,0,66,36,60,53,558,0.16,93,45
20180327,23:59,0,74,35,61,54,553,0.16,95,37
20180328,23:59,0,81,40,63,56,554,0.17,95,36
20180329,23:59,0,85,44,65,58,568,0.19,96,36
20180330,23:59,0,87,44,66,59,523,0.18,96,29
20180331,23:59,0,80,44,65,60,475,0.16,96,39
20180401,23:59,0.02,77,44,66,60,543,0.17,98,42
20180402,23:59,0,71,42,65,60,536,0.16,96,57
20180403,23:59,0.02,75,39,65,59,583,0.18,98,45
20180404,23:59,0,72,44,64,60,440,0.15,95,35
20180405,23:59,0.01,69,45,63,60,322,0.11,92,33
20180406,23:59,0.36,65,53,63,61,157,0.03,98,85
20180407,23:59,0.51,68,49,66,61,533,0.17,99,66
20180408,23:59,0,71,44,66,60,552,0.16,96,46
20180409,23:59,0,82,40,67,60,553,0.18,97,42
20180410,23:59,0,74,50,67,63,473,0.16,92,41
20180411,23:59,0.02,69,43,66,62,462,0.15,93,53
20180412,23:59,0,63,41,64,60,494,0.15,90,44
20180413,23:59,0,72,41,66,58,616,0.18,90,40
20180414,23:59,0,78,40,68,60,623,0.2,95,38
20180415,23:59,0.06,67,44,67,62,613,0.2,90,49
20180416,23:59,0.28,58,41,65,60,427,0.12,95,60
20180417,23:59,0,67,37,64,57,650,0.18,94,36
20180418,23:59,0,63,42,63,59,419,0.13,93,55
20180419,23:59,0,62,37,64,58,646,0.19,92,59
20180420,23:59,0.01,74,39,66,58,643,0.2,97,44
20180421,23:59,0.01,84,41,68,60,634,0.21,98,32
20180422,23:59,0.02,85,44,69,62,648,0.23,96,34
20180423,23:59,0.01,77,44,68,63,642,0.22,95,48
20180424,23:59,0.01,71,46,68,63,614,0.2,96,49
20180425,23:59,0,68,44,68,62,549,0.18,97,59
20180426,23:59,0,67,46,67,62,540,0.17,95,59
20180427,23:59,0,71,47,67,63,490,0.14,,
20180428,23:59,0,66,40,66,61,514,0.17,98,49
20180429,23:59,0.01,60,44,65,61,240,0.07,96,66
20180430,23:59,0,60,42,63,60,480,0.14,96,57
20180501,23:59,0,67,45,65,59,573,0.18,96,58
20180502,23:59,0.02,65,44,66,60,617,0.19,96,59
20180503,23:59,0.03,71,43,66,61,552,0.16,98,55
20180504,23:59,0.02,79,46,68,61,611,0.21,98,39
20180505,23:59,0.02,74,48,67,63,521,0.17,96,48
20180506,23:59,0.03,72,48,68,62,581,0.18,97,48
20180507,23:59,0.02,78,46,70,63,702,0.24,95,32
20180508,23:59,0.02,77,44,70,63,645,0.21,99,41
20180509,23:59,0,74,48,72,65,683,0.22,98,48
20180510,23:59,0.03,73,45,70,65,677,0.21,97,50
20180511,23:59,0.02,76,43,71,64,672,0.22,99,42
20180512,23:59,0.03,66,45,69,64,695,0.22,99,63
20180513,23:59,0.05,65,47,69,65,588,0.18,93,66
20180514,23:59,0.02,66,46,68,63,549,0.17,96,59
20180515,23:59,0.03,66,50,68,64,554,0.18,90,53
20180516,23:59,0,68,46,69,63,611,0.2,96,50
20180517,23:59,0.02,70,43,69,63,684,0.21,99,55
20180518,23:59,0.02,70,47,70,64,589,0.18,99,61
20180519,23:59,0.02,69,47,70,65,687,0.21,99,59
20180520,23:59,0.02,64,50,68,65,522,0.17,87,60
20180521,23:59,0.04,67,48,69,63,589,0.18,95,62
20180522,23:59,0.02,64,49,69,64,595,0.18,97,68
20180523,23:59,0,66,51,69,65,552,0.17,90,65
20180524,23:59,0.02,62,53,68,65,306,0.09,88,65
20180525,23:59,0.04,63,49,65,63,361,0.11,95,61
20180526,23:59,0.02,63,47,67,62,500,0.14,96,66
20180527,23:59,0.02,79,43,71,62,714,0.24,99,46
20180528,23:59,0,86,48,74,65,718,0.27,97,37
20180529,23:59,0.02,79,50,74,68,710,0.26,98,46
20180530,23:59,0,63,45,72,68,683,0.21,99,64
20180531,23:59,0,65,45,70,66,624,0.2,93,55
20180601,23:59,0,81,41,73,65,732,0.24,96,30
20180602,23:59,0.02,93,48,75,67,732,0.28,92,26
20180603,23:59,0.02,88,50,74,69,734,0.29,95,35
20180604,23:59,0.03,84,47,75,69,737,0.26,98,35
20180605,23:59,0.03,72,44,73,68,745,0.25,98,43
20180606,23:59,0.02,66,44,71,67,691,0.21,96,62
20180607,23:59,0.02,74,47,72,66,691,0.23,96,47
20180608,23:59,0.02,81,44,74,67,732,0.25,98,37
20180609,23:59,0.03,72,47,72,68,668,0.22,99,42
20180610,23:59,0.01,77,44,73,67,734,0.25,88,28
20180611,23:59,0.01,82,47,75,68,737,0.26,91,36
20180612,23:59,0.02,90,49,76,69,744,0.29,93,30
20180613,23:59,0.02,84,47,75,70,750,0.27,98,42
20180614,23:59,0.02,78,46,74,69,746,0.25,99,43
20180615,23:59,0.02,69,47,73,68,689,0.21,96,61
20180616,23:59,0.02,69,48,72,68,651,0.21,96,59
20180617,23:59,0.03,70,53,73,68,689,0.23,90,54
20180618,23:59,0.03,77,52,74,69,726,0.25,96,50
20180619,23:59,0.02,82,50,76,69,713,0.25,99,43
20180620,23:59,0.03,81,48,76,69,729,0.25,99,43
20180621,23:59,0.01,81,48,76,69,758,0.25,95,38
20180622,23:59,0.02,91,48,77,70,753,0.28,97,29
20180623,23:59,0.01,94,50,77,71,740,0.29,94,28
20180624,23:59,0.02,72,53,75,71,641,0.21,96,67
20180625,23:59,0.04,72,49,75,71,661,0.22,98,58
20180626,23:59,0.02,81,49,75,70,724,0.25,99,38
20180627,23:59,0.02,72,46,74,69,717,0.23,98,58
20180628,23:59,0.02,76,48,74,69,728,0.25,96,44
20180629,23:59,0.02,86,47,75,69,726,0.26,96,39
20180630,23:59,0.02,77,49,74,70,727,0.26,97,52
20180701,23:59,0.02,77,52,74,69,704,0.24,99,58
20180702,23:59,0.03,73,51,74,70,650,0.22,97,57
20180703,23:59,0,67,54,73,69,457,0.14,95,67
20180704,23:59,0,70,52,74,69,591,0.19,94,60
20180705,23:59,0.01,84,48,75,69,710,0.25,99,36
20180706,23:59,0,98,61,80,72,688,0.28,78,24
20180707,23:59,0.04,93,58,79,73,711,0.29,86,20
20180708,23:59,0.02,92,54,80,73,726,0.28,87,18
20180709,23:59,0,95,60,80,73,757,0.27,,
20180710,23:59,0,93,54,80,74,723,0.29,90,25
20180711,23:59,0,83,50,79,73,725,0.26,96,40
20180712,23:59,0,80,53,78,73,654,0.24,97,50
20180713,23:59,0,85,56,79,73,679,0.27,95,38
20180714,23:59,0,82,55,79,73,684,0.25,98,42
20180715,23:59,0,78,52,78,73,680,0.24,98,50
20180716,23:59,0,81,53,78,72,674,0.25,98,44
20180717,23:59,0,85,51,78,72,712,0.26,98,36
20180718,23:59,0,80,50,77,72,707,0.25,99,46
20180719,23:59,0,86,55,78,72,683,0.26,99,44
20180720,23:59,0,81,53,78,72,667,0.25,98,53
20180721,23:59,0,81,56,77,73,613,0.24,98,48
20180722,23:59,0,83,57,78,73,651,0.25,98,41
20180723,23:59,0,90,56,79,73,674,0.26,97,40
20180724,23:59,0,91,54,80,73,697,0.27,96,36
20180725,23:59,0,95,55,80,74,695,0.27,93,30
20180726,23:59,0,85,52,79,73,691,0.25,98,40
20180727,23:59,0,85,50,80,73,681,0.25,99,41
20180728,23:59,0,82,49,79,73,621,0.22,99,42
20180729,23:59,0,81,49,80,73,655,0.23,99,44
20180730,23:59,0,85,51,81,74,677,0.25,95,40
20180731,23:59,0,81,49,80,74,654,0.24,98,44
20180801,23:59,0,83,50,80,73,667,0.24,98,37
20180802,23:59,0,83,49,79,73,679,0.24,98,37
20180803,23:59,0,84,47,79,73,669,0.25,99,34
20180804,23:59,0,93,51,80,72,682,0.27,94,23
20180805,23:59,0,89,50,80,73,696,0.25,91,26
20180806,23:59,0,91,48,79,72,606,0.24,97,23
20180807,23:59,0,83,48,78,72,586,0.21,89,36
20180808,23:59,0,85,47,78,71,640,0.25,98,36
20180809,23:59,0,94,49,79,72,642,0.26,96,28
20180810,23:59,0,88,50,78,72,644,0.27,96,27
20180811,23:59,0,92,51,78,72,610,0.25,97,24
20180812,23:59,0,85,51,78,72,627,0.25,96,35
20180813,23:59,0,81,50,77,72,616,0.22,99,44
20180814,23:59,0,78,52,77,71,554,0.19,98,49
20180815,23:59,0,80,58,78,72,606,0.22,93,45
20180816,23:59,0,85,58,79,73,605,0.23,92,38
20180817,23:59,0,88,55,79,73,621,0.25,93,33
20180818,23:59,0,87,51,78,72,624,0.25,98,25
20180819,23:59,0,84,47,77,71,622,0.23,99,36
20180820,23:59,0,72,50,76,71,597,0.2,99,59
20180821,23:59,0,74,55,76,71,553,0.18,92,56
20180822,23:59,0,75,55,76,71,501,0.17,92,57
20180823,23:59,0,74,52,75,71,512,0.18,93,53
20180824,23:59,0,75,52,75,70,539,0.19,95,56
20180825,23:59,0,75,49,75,70,544,0.19,96,55
20180826,23:59,0,74,51,75,69,614,0.2,97,53
20180827,23:59,0,73,57,73,69,596,0.17,95,59
20180828,23:59,0,72,54,74,69,547,0.2,90,58
20180829,23:59,0,75,52,75,69,580,0.21,88,49
20180830,23:59,0,75,54,75,70,513,0.18,94,56
20180831,23:59,0,84,53,77,70,574,0.2,94,44
20180901,23:59,0,78,50,76,70,568,0.19,97,44
20180902,23:59,0,76,50,74,70,539,0.18,99,53
20180903,23:59,0,75,53,75,70,525,0.18,96,56
20180904,23:59,0,81,52,75,70,535,0.18,99,51
20180905,23:59,0,71,52,74,70,503,0.17,97,61
20180906,23:59,0,81,50,75,69,509,0.18,98,46
20180907,23:59,0,88,47,75,69,586,0.21,99,33
20180908,23:59,0,88,47,77,69,581,0.21,96,33
20180909,23:59,0,82,44,75,69,590,0.21,95,34
20180910,23:59,0,85,45,75,69,570,0.2,98,29
20180911,23:59,0,87,47,75,69,567,0.2,98,19
20180912,23:59,0,75,45,74,69,559,0.19,93,38
20180913,23:59,0,74,45,73,68,554,0.19,95,38
20180914,23:59,0,78,47,73,68,557,0.19,95,31
20180915,23:59,0,74,47,72,67,556,0.18,89,45
20180916,23:59,0,79,44,73,67,545,0.18,95,36
20180917,23:59,0,76,46,72,67,540,0.18,97,39
20180918,23:59,0,73,44,71,66,530,0.17,96,43
20180919,23:59,0,80,48,72,66,475,0.15,99,40
20180920,23:59,0,90,46,73,66,529,0.19,92,19
20180921,23:59,0,77,48,71,66,512,0.18,98,48
20180922,23:59,0,80,47,71,66,502,0.17,99,43
20180923,23:59,0,84,41,71,65,518,0.18,99,28
20180924,23:59,0,79,42,70,65,513,0.17,98,38
20180925,23:59,0,77,48,70,65,478,0.16,99,50
20180926,23:59,0,88,44,71,65,475,0.16,99,34
20180927,23:59,0,74,45,70,66,460,0.14,99,57
20180928,23:59,0,70,53,70,66,373,0.12,98,58
20180929,23:59,0,74,48,71,66,453,0.15,92,51
20180930,23:59,0,78,53,72,68,379,0.13,94,48
20181001,23:59,0,73,56,72,71,63,0.16,99,37
20181002,23:59,0,83,55,73,68,414,0.16,92,41
20181003,23:59,0.07,73,58,71,69,168,0.05,98,64
20181004,23:59,0.03,72,59,70,67,287,0.09,99,60
20181005,23:59,0,76,51,72,67,418,0.14,91,48
20181006,23:59,0,74,49,71,66,450,0.15,95,48
20181007,23:59,0,81,46,70,65,452,0.18,96,20
20181008,23:59,0,81,44,70,64,439,0.16,93,23
20181009,23:59,0,72,49,70,65,423,0.14,98,58
20181010,23:59,0,68,51,69,66,307,0.1,95,59
20181011,23:59,0,74,45,69,64,345,0.11,99,44
20181012,23:59,0,85,45,71,64,409,0.14,96,27
20181013,23:59,0,75,44,70,65,421,0.16,92,42
20181014,23:59,0,74,46,68,64,409,0.13,96,51
20181015,23:59,0,83,40,69,62,421,0.15,97,20
20181016,23:59,0,79,37,67,62,418,0.14,86,20
20181017,23:59,0,79,39,66,61,410,0.14,91,23
20181018,23:59,0,79,39,66,61,403,0.13,99,31
20181019,23:59,0,87,42,67,61,400,0.14,95,18
20181020,23:59,0,86,43,68,61,392,0.14,86,22
20181021,23:59,0,77,42,66,62,377,0.12,98,45
20181022,23:59,0,72,46,66,62,349,0.1,99,53
20181023,23:59,0,71,42,65,61,289,0.08,98,52
20181024,23:59,0,77,41,66,60,364,0.11,99,38
20181025,23:59,0,84,46,67,62,365,0.11,99,30
20181026,23:59,0,87,46,67,62,352,0.12,95,23
20181027,23:59,0,84,47,68,62,354,0.12,90,32
20181028,23:59,0,78,54,69,64,335,0.1,92,49
20181029,23:59,0,73,45,68,63,317,0.1,86,36
20181030,23:59,0,75,41,66,61,352,0.11,95,30
20181031,23:59,0,79,38,65,60,323,0.11,89,17
20181101,23:59,0,84,45,66,60,311,0.1,84,27
20181102,23:59,0,83,45,66,61,316,0.11,93,33
20181103,23:59,0,85,44,66,61,318,0.11,92,21
20181104,23:59,0,79,44,65,61,328,0.11,88,32
20181105,23:59,0,80,46,65,60,323,0.1,93,29
20181106,23:59,0,81,38,64,59,337,0.1,88,12
20181107,23:59,0.02,80,37,63,58,329,0.11,73,12
20181108,23:59,0,74,35,61,57,326,0.12,72,13
20181109,23:59,0,78,35,60,55,321,0.1,74,15
20181110,23:59,0,72,32,59,54,256,0.08,68,18
20181111,23:59,0,73,30,58,53,289,0.1,73,14
20181112,23:59,0,76,32,58,53,292,0.09,76,16
20181113,23:59,0,70,35,57,53,196,0.07,72,21
20181114,23:59,0,75,32,57,52,288,0.09,71,14
20181115,23:59,0,74,34,58,52,265,0.08,68,19
20181116,23:59,0,75,34,57,53,278,0.08,85,21
20181117,23:59,0,65,35,57,53,252,0.07,97,48
20181118,23:59,0,67,38,57,53,227,0.06,99,42
20181119,23:59,0,70,40,56,52,196,0.05,96,32
20181120,23:59,0,68,33,56,52,256,0.07,92,47
20181121,23:59,0.03,64,55,58,56,64,0.04,98,54
20181122,23:59,0.15,63,49,58,56,239,0.07,95,64
20181123,23:59,0.17,63,52,59,56,122,0.02,99,78
20181124,23:59,0.02,66,52,61,58,180,0.04,97,79
20181125,23:59,0,68,46,60,57,252,0.06,99,58
20181126,23:59,0,70,41,59,55,214,0.05,99,56
20181127,23:59,0.01,63,44,59,56,156,0.04,99,73
20181128,23:59,0.63,61,55,59,58,52,0.01,99,82
20181129,23:59,0.16,60,52,58,57,81,0.03,89,69
20181130,23:59,0,63,43,57,55,192,0.05,88,52
20181201,23:59,0.02,57,37,56,53,123,0.03,98,74
20181202,23:59,0,58,35,54,51,246,0.06,97,50
20181203,23:59,0,59,39,54,51,224,0.06,94,53
20181204,23:59,0,57,47,54,53,64,0.02,89,60
20181205,23:59,0,59,46,55,53,87,0.02,97,72
20181206,23:59,0,65,45,57,54,233,0.06,98,60
20181207,23:59,0,67,39,56,53,253,0.06,99,54
20181208,23:59,0,64,37,55,52,243,0.06,99,60
20181209,23:59,0,60,38,54,51,183,0.04,99,68
20181210,23:59,0,59,37,54,51,196,0.04,99,66
20181211,23:59,0,61,39,55,52,244,0.06,98,49
20181212,23:59,0,61,39,55,52,228,0.05,95,64
20181213,23:59,0,66,36,54,51,244,0.06,93,44
20181214,23:59,0,65,41,54,51,130,0.03,94,64
20181215,23:59,0,65,40,55,52,213,0.05,99,62
20181216,23:59,0.04,60,40,54,52,124,0.03,99,68
20181217,23:59,0.01,61,45,56,53,220,0.05,99,58
20181218,23:59,0,64,39,55,52,241,0.05,99,53
20181219,23:59,0,63,40,54,52,209,0.05,99,72
20181220,23:59,0,59,36,54,51,154,0.03,100,70
20181221,23:59,0,64,44,55,52,174,0.04,99,68
20181222,23:59,0,63,42,56,53,212,0.05,99,58
20181223,23:59,0,63,40,55,52,213,0.05,96,51
20181224,23:59,0,59,40,54,52,128,0.03,97,79
20181225,23:59,0,60,42,54,53,235,0.07,92,54
20181226,23:59,0,61,35,53,50,225,0.05,98,55
20181227,23:59,0.04,59,37,,,156,,,
20181228,23:59,0,59,34,52,49,253,0.07,81,31
20181229,23:59,0,60,27,50,47,249,0.06,93,35
20181230,23:59,0,58,29,50,47,245,0.05,95,61
20181231,23:59,0,58,33,50,48,253,0.07,98,30
20190101,23:59,0,56,26,49,45,260,0.06,82,28
20190102,23:59,0,60,25,48,45,254,0.05,91,28
20190103,23:59,0,61,26,48,45,243,0.05,93,38
20190104,23:59,0,59,29,48,45,247,0.05,98,52
20190105,23:59,0,57,36,49,46,74,0.02,99,67
20190106,23:59,0.02,59,38,49,47,68,0.01,99,81
20190107,23:59,0,61,45,52,49,185,0.04,97,74
20190108,23:59,0,64,46,53,51,139,0.04,99,64
20190109,23:59,0,63,49,54,52,120,0.03,96,63
20190110,23:59,0,63,41,54,52,230,0.05,99,66
20190111,23:59,0,68,39,54,51,142,0.04,99,48
20190112,23:59,0,65,43,55,52,266,0.07,97,50
20190113,23:59,0,63,35,54,51,165,0.04,99,49
20190114,23:59,0,57,42,52,51,100,0.03,91,63
20190115,23:59,0,60,47,52,51,71,0.03,96,65
20190116,23:59,0.01,65,46,54,52,93,0.03,98,61
20190117,23:59,0,63,52,55,54,148,0.05,89,62
20190118,23:59,0,64,47,56,53,221,0.05,96,60
20190119,23:59,0,71,43,57,53,261,0.07,96,54
20190120,23:59,0,64,46,56,54,154,0.04,98,76
20190121,23:59,0,58,41,55,52,263,0.07,94,56
20190122,23:59,0,59,36,54,51,285,0.07,95,35
20190123,23:59,0,65,32,53,49,298,0.07,92,43
20190124,23:59,0,67,34,53,50,304,0.07,96,45
20190125,23:59,0,69,34,53,50,312,0.07,95,50
20190126,23:59,0,67,36,53,50,236,0.06,94,48
20190127,23:59,0,70,40,54,51,304,0.08,97,40
20190128,23:59,0.01,76,50,54,52,234,0.06,94,42
20190129,23:59,0,67,43,55,52,219,0.06,99,57
20190130,23:59,0.02,66,45,56,53,245,0.06,99,51
20190131,23:59,0.57,61,47,55,54,188,0.04,97,70
20190201,23:59,0.09,59,43,55,54,100,0.03,99,70
20190202,23:59,0.82,61,49,55,53,202,0.06,92,61
20190203,23:59,0.45,57,42,54,54,155,0.04,95,80
20190204,23:59,1.44,53,41,54,51,135,0.03,96,74
20190205,23:59,0.1,50,31,51,49,255,0.06,92,54
20190206,23:59,0,55,28,50,47,317,0.07,97,55
20190207,23:59,0,56,28,50,47,296,0.06,99,53
20190208,23:59,0.5,56,36,50,48,143,0.03,99,58
20190209,23:59,0.14,56,37,51,49,264,0.07,99,62
20190210,23:59,0.6,51,33,51,49,239,0.05,96,58
20190211,23:59,0,56,28,50,47,368,0.08,99,45
20190212,23:59,0,55,32,50,47,111,0.03,95,49
20190213,23:59,0.13,68,49,52,48,199,0.07,90,46
20190214,23:59,0.43,66,45,53,52,139,0.04,96,67
20190215,23:59,0.59,55,38,52,51,210,0.06,97,66
20190216,23:59,0.13,55,39,51,49,308,0.08,99,67
20190217,23:59,0.12,53,34,50,49,289,0.07,95,56
20190218,23:59,0,55,30,50,47,401,0.1,98,41
20190219,23:59,0,58,26,50,46,405,0.09,93,32
20190220,23:59,0.04,57,35,50,48,230,0.06,93,67
20190221,23:59,0,56,36,50,48,383,0.1,90,38
20190222,23:59,0,58,32,50,47,424,0.1,87,29
20190223,23:59,0,59,27,50,47,344,0.09,95,41
20190224,23:59,0,61,35,51,47,399,0.1,95,55
20190225,23:59,0,62,47,52,50,316,0.1,94,60
20190226,23:59,0,64,48,53,51,188,0.06,90,54
20190227,23:59,0.06,66,53,54,52,225,0.06,97,66
20190228,23:59,0.04,60,48,55,53,227,0.05,99,70
20190301,23:59,0.06,59,43,55,53,233,0.06,93,66
20190302,23:59,0.52,65,51,56,54,281,0.08,99,76
20190303,23:59,0.03,61,50,56,55,206,0.05,99,81
20190304,23:59,0,60,48,56,54,297,0.08,89,60
20190305,23:59,0.14,59,48,55,54,136,0.03,95,74
20190306,23:59,0.09,64,50,55,54,300,0.08,97,58
20190307,23:59,0.04,55,46,55,54,205,0.05,96,76
20190308,23:59,0.04,56,39,54,52,316,0.12,87,56
20190309,23:59,0.17,55,35,53,51,220,0.05,97,60
20190310,23:59,0.14,59,38,53,51,286,0.07,98,57
20190311,23:59,0,65,33,54,51,477,0.12,99,49
20190312,23:59,0,63,35,53,51,479,0.13,98,57
20190313,23:59,0,63,36,53,51,511,0.14,87,33
20190314,23:59,0,66,30,53,50,507,0.13,97,35
20190315,23:59,0,71,34,54,51,504,0.14,96,35
20190316,23:59,0,74,34,54,51,515,0.14,98,34
20190317,23:59,0,79,36,55,52,497,0.14,98,34
